id;sortOrder;conversation;character;description;English;German;French
MissionText.Gen_075_Evidence.MissionIntro_5;5;MissionText.Gen_075_Evidence.MissionIntro;Player;insert description;Another Azzie cleanup detail?;Eine weitere Azzie-Säuberungsaktion?;Encore une équipe de nettoyage Azzie ?
MissionText.Gen_075_Evidence.MissionIntro_6;6;MissionText.Gen_075_Evidence.MissionIntro;Jane;insert description;For sure! Have fun!;Ganz sicher! Viel Spaß!;Évidemment ! Amuse-toi bien !
MissionText.Gen_075_Evidence.Goal_0;0;MissionText.Gen_075_Evidence.Goal;;insert description;Prevent the Aztech hit squad from reaching the elevator shaft.;Hindere das Aztech-Einsatzteam daran, den Aufzugsschacht zu erreichen.;Empêchez l'équipe d'assassins d'Aztech d'atteindre le puits de l'ascenseur.
MissionText.Gen_075_Evidence.DialogFromTheOff.MissionStart_1;1;MissionText.Gen_075_Evidence.DialogFromTheOff.MissionStart;Jane;insert description;Here they come! They'll probably try to gain access to the elevator shafts or the stairwells, you must prevent them from getting in!;Da kommen sie. Vermutlich wollen sie den Aufzugsschacht oder das Treppenhaus erreichen. Du musst sie daran hindern! ;Les voilà ! Ils vont sans doute tenter d'accéder aux puits d'ascenseur ou aux escaliers - tu dois les empêcher d'entrer !
MissionText.Gen_075_Evidence.DialogFromTheOff.Defeat_1;1;MissionText.Gen_075_Evidence.DialogFromTheOff.Defeat;Jane;insert description;Too many of them got upstairs, we need to get out!;Es sind zu viele nach oben vorgedrungen. Wir müssen raus!;Il y en a trop, là-haut - il faut qu'on se tire d'ici !
MissionText.Gen_075_Evidence.DialogFromTheOff.Victory_1;1;MissionText.Gen_075_Evidence.DialogFromTheOff.Victory;Jane;insert description;That was the last of them, let's go home.;Das war der Letzte von ihnen. Lass uns nach Hause gehen.;C'était le dernier. On rentre au bercail.
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_1;1;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Jane;insert description;One of them got inside the elevator shaft!;Einer von ihnen hat es in den Aufzugsschacht geschafft.;Un d'eux est entré dans la cage d'ascenseur !
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_3;3;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Player;insert description;Drek! Can you do anything about it?;Drek, kannst du irgendwas unternehmen?;Merde ! Est-ce que tu peux arranger ça ?
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_5;5;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Jane;insert description;Hold on... accessing elevator controls. He's on the emergency ladder, third floor.;Warte ... ich klinke mich in die Fahrstuhlkontrollen ein. Er ist auf der Notfallleiter, drittes Stockwerk.;Attends... j'accède aux commandes de l'ascenseur. Il est sur l'échelle d'urgence, au troisième étage.
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_7;7;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Player;insert description;We can't spare anyone here!;Wir können hier niemanden entbehren.;On a besoin de tout le monde, ici !
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_9;9;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Jane;insert description;Releasing clamps on elevator one. Would be a shame if anyone were in that shaft.;Löse die Halteklammern von Fahrstuhl eins. Hoffentlich ist da keiner im Schacht gewesen ...;Je libère les freins sur l'ascenseur numéro 1. Ce serait dommage si quelqu'un était dans ce puits...
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_11;11;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Player;insert description;Thanks, you're the best!;Danke, du bist die Beste!;Merci, t'es la meilleure !
MissionText.Gen_075_Evidence.DialogFromTheOff.Warning_13;13;MissionText.Gen_075_Evidence.DialogFromTheOff.Warning;Jane;insert description;I know.;Ich weiß.;Je sais.
MissionText.Gen_075_Evidence.DialogFromTheOff.NextWave_1;1;MissionText.Gen_075_Evidence.DialogFromTheOff.NextWave;Jane;insert description;Another wave incoming!;Da kommt eine neue Welle.;Une autre vague arrive !
MissionText.Gen_075_Evidence.GoalText_0;0;MissionText.Gen_075_Evidence.GoalText;;insert description;Prevent them from reaching the elevator;Hindere sie daran, den Fahrstuhl zu erreichen.;Empêchez-les d'atteindre l'ascenseur
MissionText.Gen_075_Evidence.GoalText_1;1;MissionText.Gen_075_Evidence.GoalText;;insert description;Kill all enemies;Töte alle Gegner.;Tuez tous les ennemis
MissionText.Gen_075_Evidence.StoryRewardDialog_0;0;MissionText.Gen_075_Evidence.StoryRewardDialog;Jane;insert description;Well done, here's your cut!;Gut gemacht, hier ist dein Anteil!;Bien joué, voici ta part !
MissionText.Gen_075_Evidence.StoryRewardDialog_1;1;MissionText.Gen_075_Evidence.StoryRewardDialog;Player;insert description;Thanks, pleasure as always.;Danke, war mir wie immer eine Freude!;Merci. Ça a été un plaisir, comme toujours.
MissionText.3_350_TakingPicturesToo.MissionIntro_0;0;MissionText.3_350_TakingPicturesToo.MissionIntro;Allison;insert description;I'm ready for the next segment of my report. Are you ready?;Ich wäre bereit für den nächsten Teil meiner Reportage. Du auch?;Je suis prête pour la prochaine séquence de mon reportage. Vous êtes prêt ?
MissionText.3_350_TakingPicturesToo.MissionIntro_1;1;MissionText.3_350_TakingPicturesToo.MissionIntro;Player;insert description;Sure, I guess. Where are we going?;Ich glaube schon. Wo geht es hin?;Ouais, on va dire ça. Où est-ce qu'on va ?
MissionText.3_350_TakingPicturesToo.MissionIntro_2;2;MissionText.3_350_TakingPicturesToo.MissionIntro;Allison;insert description;We're going to see where it all started, it'll be grand!;Wir werden dorthin gehen, wo alles begann. Das wird großartig!;On va voir où tout ça a commencé. Ça va être mortel !
MissionText.3_350_TakingPicturesToo.MissionIntro_3;3;MissionText.3_350_TakingPicturesToo.MissionIntro;Player;insert description;What.. you want to go back to the NeoNET tower? ;Was ... du willst zurück zu den NeoNET-Türmen?;Quoi... vous voulez retourner à la tour NeoNET ? 
MissionText.3_350_TakingPicturesToo.MissionIntro_4;4;MissionText.3_350_TakingPicturesToo.MissionIntro;Allison;insert description;Yes! It's the centerpiece, we have to go there!;Ja! Das ist ein zentraler Punkt, da müssen wir hin!;Oui ! C'est la pièce centrale, on doit y aller !
MissionText.3_350_TakingPicturesToo.MissionIntro_5;5;MissionText.3_350_TakingPicturesToo.MissionIntro;Player;insert description;NeoNET has been continually fighting against the headcases, the lower levels are infested and I'm not even sure we can get to the skybridge!;NeoNET hat die ganze Zeit gegen die Headcases gekämpft, die unteren Stockwerke sind überrannt und ich bin nicht sicher, ob wir zur Skybridge kommen!;NeoNET lutte continuellement contre les cinglés. Les niveaux inférieurs sont infestés, et je suis même pas sûr qu'on puisse atteindre la passerelle !
MissionText.3_350_TakingPicturesToo.MissionIntro_6;6;MissionText.3_350_TakingPicturesToo.MissionIntro;Allison;insert description;Oh I have that covered! I've managed to buy an access pass, it should get us up to that floor without a hitch! ;Ah, darum habe ich mich gekümmert! Ich konnte einen Zugangspass auftreiben. Der sollte uns ohne Probleme in das Stockwerk bringen.;Oh, je m'en suis occupée. J'ai réussi à acheter un passe d'accès, il devrait nous permettre d'arriver au dernier étage sans incident.
MissionText.3_350_TakingPicturesToo.MissionIntro_7;7;MissionText.3_350_TakingPicturesToo.MissionIntro;Player;insert description;Usual rates, plus hazard pay.;Normale Rate plus Gefahrenzulage.;Le tarif habituel, plus une prime de risque.
MissionText.3_350_TakingPicturesToo.MissionIntro_8;8;MissionText.3_350_TakingPicturesToo.MissionIntro;Allison;insert description;Deal.;Deal.;Marché conclu.
MissionText.3_350_TakingPicturesToo.Goal_0;0;MissionText.3_350_TakingPicturesToo.Goal;;insert description;Accompany Allison as she documents the carnage.;Begleite Allison, während sie das Massaker dokumentiert.;Accompagnez Allison pendant qu'elle enregistre le carnage
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart;Allison;insert description;The fixer said the access pass would only get us this far, if we encounter anyone I'll trust you to take care of them.;Der Fixer hat gesagt, der Zugangspass bringt uns nur bis hier. Wenn wir auf jemanden treffen, musst du dich um ihn kümmern.;Le fixer a dit que le passe d'accès ne nous mènerait que jusqu'ici. Si on rencontre quelqu'un, ce sera à vous de vous en occuper.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart;Jane;insert description;Sorry to bust in like this, but if you find an access port somewhere, I could really use another good look at their data.;Entschuldige, dass ich unterbreche, aber wenn du irgendwo einen Zugangsport findest, könnte ich nochmal einen genaueren Blick auf ihre Daten werfen.;Navrée de m'incruster comme ça, mais si tu trouves un port d'accès quelque part, j'aimerais vraiment bien jeter un autre coup d'œil à leurs données.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart_5;5;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart;Player;insert description;What do you expect to find?;Was erwartest du zu finden?;Qu'est-ce que tu espères trouver ?
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart_7;7;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.MissionStart;Jane;insert description;There must be something to link them to the Azzie manager they iced.;Es muss irgendetwas geben, was sie mit dem Azzie-Manager in Verbindung bringt, den sie umgelegt haben.;Il doit y avoir quelque chose qui les relie au directeur Azzie qu'ils ont dessoudé.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.Victory_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.Victory;Allison;insert description;I think we're done here. Let's head back!;Ich glaube, wir sind hier fertig. Lass uns zurückkehren.;Je crois qu'on a terminé, ici. Rentrons !
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.OfficeRoomEntered_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.OfficeRoomEntered;Allison;insert description;Wow, there was a heavy firefight here. Tower security put up a good fight.;Wow, hier war ein schweres Feuergefecht. Die Sicherheit muss sich einen ordentlichen Kampf geliefert haben.;Ouah, il y a eu une sacrée fusillade, ici. Les forces de sécurité de la tour ont bien résisté.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarmHint_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarmHint;Allison;insert description;Look, over there! A fire alarm!;Schau, da drüben! Ein Feueralarm!;Regardez, là-bas ! Une alarme incendie !
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarmHint_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarmHint;Player;insert description;You actually want more people coming here?;Du willst wirklich noch mehr Leute hierherlocken?;Vous voulez vraiment rameuter d'autres personnes ?
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarmHint_5;5;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarmHint;Allison;insert description;No, they usually have emergency releases for all non-essential locks. Might even the odds a little.;Nein, normalerweise haben sie Notfall-Entriegelungen für alle nicht lebenswichtigen Sperren. Könnte die Sache ein wenig ausgleichen.;Non, ces alarmes déclenchent généralement l'ouverture de toutes les portes non critiques. Ça devrait nous faciliter un peu la tâche.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarm_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.FireAlarm;Player;insert description;Not sure if that was a good idea...;Ich bin mir nicht sicher, ob das eine gute Idee war ...;Je suis pas sûr que c'était une bonne idée.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.BridgeRoomEntered_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.BridgeRoomEntered;Allison;insert description;Quite a lot of carnage...;Was für ein Blutbad ...;Quel carnage...
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.BridgeRoomEntered_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.BridgeRoomEntered;Player;insert description;Last time I was here the dragon torched the tower directly above. Most of the damage here was done afterwards...;Bei meinem letzten Besuch hat der Drache den Turm direkt hier drüber in Brand gesteckt. Der meiste Schaden ist danach entstanden ...;La dernière fois que je suis venu ici, le dragon a incendié la tour directement au-dessus de moi. La plupart des dégâts ici ont été faits après...
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.DataExtracted_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.DataExtracted;Jane;insert description;Oh look here. They did have a file on the dead Azzie. And they didn't even steal it, Aztechnology sent it to them.;Oh, schau mal! Sie haben eine Datei über den toten Azzie. Und sie haben sie nicht mal gestohlen: Aztechnology hat sie ihnen geschickt.;Oh, regarde un peu. Ils ont un fichier sur l'Azzie mort. Et ils ne l'ont même pas volé, c'est Aztechnology qui leur a envoyé.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.DataExtracted_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.DataExtracted;Player;insert description;Willingly?;Freiwillig?;Volontairement ?
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.DataExtracted_5;5;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.DataExtracted;Jane;insert description;Yeah. Confidential channel. Definitely suggests a working relationship of some sort.;Ja. Vertraulicher Kanal. Deutet auf eine Art Zusammenarbeit hin.;Ouais. Canal confidentiel. Ça suggère vraiment une collaboration d'un genre ou d'un autre.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoHeadcases_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoHeadcases;Allison;insert description;Do you think they were executed by NeoNET security?;Glaubst du, sie wurden von der NeoNET-Sicherheit hingerichtet?;Vous croyez qu'ils ont été exécutés par les forces de sécurité de NeoNET ?
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoHeadcases_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoHeadcases;Player;insert description;I doubt they were helpless. The fact that they made it this far up shows in how much trouble NeoNET is.;Ich bezweifel, dass sie hilflos waren. Die Tatsache, dass sie es bis hier oben geschafft haben, zeigt, in welchen Schwierigkeiten NeoNET steckt.;Je doute qu'ils étaient désarmés. Le fait qu'ils soient arrivés jusqu'ici montre à quel point NeoNET a des ennuis.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge;Allison;insert description;You were about to cross that bridge right before it got destroyed, right?;Du warst gerade dabei die Brücke zu überqueren, bevor sie zerstört wurde, oder?;Vous étiez sur le point de traverser cette passerelle juste avant qu'elle soit détruite, pas vrai ?
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge;Player;insert description;Yeah...;Ja ...;Ouais...
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge_5;5;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge;Allison;insert description;You faced certain death and escaped by mere chance - how did that make you feel?;Du hast dem Tod mehrmals ins Gesicht geschaut und bist durch puren Zufall entkommen. Wie fühlst du dich damit?;Vous avez échappé par miracle à une mort certaine - quel effet est-ce que ça vous a fait ?
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge_7;7;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge;Player;insert description;I'm your protection, not your human interest story. Get your sob story from someone else or you walk home alone.;Ich bin dein Geleitschutz, nicht deine Mitleidsgeschichte. Hol dir deine Heul-Story woanders oder du kannst ab jetzt alleine weiterlaufen.;Je suis là pour votre protection, pas pour votre rubrique " psychologie ". Adressez-vous à quelqu'un d'autre pour vos histoires larmoyantes, ou vous rentrez à pied.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge_9;9;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoBridge;Allison;insert description;Spoilsport.;Spielverderber.;Rabat-joie.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoLounge_1;1;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoLounge;Allison;insert description;Quite the view they had here. Being a corp drone must have its perks.;Eine tolle Aussicht hatten sie von hier. Konzerndrohne zu sein, hat seine Vorzüge.;La vue est superbe, ici. Être un drone corpo, ça doit avoir ses avantages.
MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoLounge_3;3;MissionText.3_350_TakingPicturesToo.DialogFromTheOff.PhotoLounge;Player;insert description;I really wouldn't know.;Echt keine Ahnung.;Ça, j'en sais vraiment rien.
MissionText.3_350_TakingPicturesToo.GoalText_0;0;MissionText.3_350_TakingPicturesToo.GoalText;;insert description;Take 3 pictures and download the data;Mache drei Fotos und lade die Daten herunter.;Prenez 3 photos et téléchargez les données
MissionText.3_350_TakingPicturesToo.GoalText_1;1;MissionText.3_350_TakingPicturesToo.GoalText;;insert description;Allison must survive;Allison muss überleben.;Allison doit survivre
MissionText.3_350_TakingPicturesToo.GoalText_2;2;MissionText.3_350_TakingPicturesToo.GoalText;;insert description;Have Allison take the pictures;Lass Allison die Bilder machen.;Protégez Allison pendant qu'elle prend les photos
MissionText.3_350_TakingPicturesToo.GoalText_3;3;MissionText.3_350_TakingPicturesToo.GoalText;;insert description;Extract the Data;Extrahiere die Daten.;Extrayez les données
MissionText.3_350_TakingPicturesToo.StoryRewardDialog_0;0;MissionText.3_350_TakingPicturesToo.StoryRewardDialog;Allison;insert description;Thank you, here is your fee as agreed.;Danke schön. Hier ist deine Bezahlung, wie vereinbart.;Merci. Voici votre prime, comme convenu.
MissionText.3_350_TakingPicturesToo.StoryRewardDialog_1;1;MissionText.3_350_TakingPicturesToo.StoryRewardDialog;Player;insert description;Thanks. When is your piece going to be ready?;Danke. Wann ist dein Werk fertig?;Merci. Quand est-ce que votre reportage sera terminé ?
MissionText.3_350_TakingPicturesToo.StoryRewardDialog_2;2;MissionText.3_350_TakingPicturesToo.StoryRewardDialog;Allison;insert description;To be honest, I have more than enough already, but since it doesn't look like I'm going to get out any time soon, I'll keep going.;Um ehrlich zu sein, habe ich schon mehr als genug. Aber da es nicht so aussieht, als würde ich hier demnächst rauskommen, mache ich erstmal weiter.;Pour être honnête, j'ai déjà tout ce qu'il me faut... mais vu que je ne pense pas sortir dans les jours qui viennent, je vais continuer.
MissionText.3_350_TakingPicturesToo.StoryRewardDialog_3;3;MissionText.3_350_TakingPicturesToo.StoryRewardDialog;Player;insert description;Turn it into a book? Or an animated series?;Machst du ein Buch daraus? Oder eine animierte Serie?;Vous voulez en faire un roman ? Ou une série de dessins animés ?
MissionText.3_350_TakingPicturesToo.StoryRewardDialog_4;4;MissionText.3_350_TakingPicturesToo.StoryRewardDialog;Allison;insert description;Who knows, but someone needs to record what's happening here.;Wer weiß. Aber irgendwer muss aufzeichnen, was hier passiert.;Qui sait...? Mais quelqu'un doit enregistrer ce qui se passe ici.
MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog_3;3;MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog;Jane;insert description;Me too. But this is just an old tunnel and they have a lot on their hands.;Ich ebenfalls. Aber das ist nur ein alter Tunnel, und sie haben alle Hände voll zu tun.;Moi aussi. Mais ce n'est qu'un vieux tunnel, et ils ont vraiment beaucoup à faire, en ce moment.
MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog_5;5;MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog;Player;insert description;It IS going to get tougher. You frosty?;Es wird sicher noch schwerer. Bist du cool?;Ça va VRAIMENT devenir plus compliqué. Tout roule, pour toi ?
MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog_7;7;MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog;Jane;insert description;Frosty! Why shouldn't I be? Sarah want's a word in the node.;Ja, cool. Warum sollte ich das nicht sein? Sarah möchte dich im Knoten sprechen.;Tout roule ! Pourquoi ça ne roulerait pas ? Sarah veut te dire un mot dans le nœud.
MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog_9;9;MissionText.3_360_Intrusion.DialogFromTheOff.VictoryDialog;Player;insert description;I hope she knows we don't have time to jabber here all day. Ok, patch me in.;Sie weiß hoffentlich, dass wir hier nicht den ganzen Tag rumlabern können. Okay, klink mich ein.;J'espère qu'elle est au courant qu'on a pas le temps de passer la journée à jacter. OK, connecte-moi.
MissionText.3_360_Intrusion.StoryRewardDialog_1;1;MissionText.3_360_Intrusion.StoryRewardDialog;Player;insert description;What do you mean? We barely broke a sweat. It was null persp.;Was meinst du? Wir sind nicht mal ins Schwitzen gekommen. Null Probleme.;Qu'est-ce que vous voulez dire ? On n'a eu aucun problème. C'était une vraie promenade de santé.
MissionText.3_360_Intrusion.StoryRewardDialog_3;2;MissionText.3_360_Intrusion.StoryRewardDialog;Sarah;insert description;Hang on, I'll open a private channel... Ok. Now. I mean Jane. She blanked out there for a moment.;Warte, ich öffne einen privaten Kanal ... ok. Jetzt. Ich meine Jane. Sie war einen Moment völlig weg.;Attendez, je vais ouvrir un canal privé. OK. Je parlais de Jane. On l'a perdue, à un moment.
MissionText.3_360_Intrusion.StoryRewardDialog_4;3;MissionText.3_360_Intrusion.StoryRewardDialog;Player;insert description;What? I didn't notice anything.;Was? Ich hab gar nichts gemerkt.;Quoi ? J'ai rien remarqué.
MissionText.3_360_Intrusion.StoryRewardDialog_5;4;MissionText.3_360_Intrusion.StoryRewardDialog;Sarah;insert description;Her streaming signal was interrupted for over 3 seconds.;Ihr Signal war für über drei Sekunden unterbrochen.;Son signal continu a été interrompu pendant plus de 3 secondes.
MissionText.3_360_Intrusion.StoryRewardDialog_6;5;MissionText.3_360_Intrusion.StoryRewardDialog;Player;insert description;You need to talk to her about that, I've got a job to finish.;Du musst mit ihr drüber reden. Ich habe hier einen Job zu tun.;Je vous laisse voir ça avec elle. Moi, j'ai un boulot à finir.
MissionText.3_360_Intrusion.StoryRewardDialog_7;6;MissionText.3_360_Intrusion.StoryRewardDialog;Sarah;insert description;You are the team leader. You are responsible for your team.;Du bist der Teamleiter. Du bist verantwortlich für dein Team.;C'est vous, le capitaine. C'est à vous de veiller sur votre équipe.
MissionText.3_370_Unblocking.MissionIntro_2;1;MissionText.3_370_Unblocking.MissionIntro;Player;insert description;Yeah. Anything else I should know?;Ja. Noch irgendwas, das ich wissen sollte?;Ouais. Y'a autre chose que vous vouliez me dire ?
MissionText.3_370_Unblocking.MissionIntro_3;2;MissionText.3_370_Unblocking.MissionIntro;Sarah;insert description;Get in, download what you can and get out again.;Geh rein, lade runter, was du kannst, und hau wieder ab.;Entrez, téléchargez ce que vous pouvez et ressortez.
MissionText.3_370_Unblocking.DialogFromTheOff.Victory_1;1;MissionText.3_370_Unblocking.DialogFromTheOff.Victory;Jane;insert description;We did it! We actually stole super-secret dirty corporate secrets!;Geschafft! Wir haben gerade super-geheime und schmutzige Konzerngeheimnisse gestohlen!;On a réussi ! On a vraiment volé les petits secrets bien protégés d'une mégacorpo !
MissionText.3_370_Unblocking.DialogFromTheOff.Victory_3;3;MissionText.3_370_Unblocking.DialogFromTheOff.Victory;Player;insert description;And painted a huge bulls-eye on our asses in the process. Let's get out of here!;Und haben dabei eine große Zielscheibe auf unsere Ärsche gemalt. Lass uns hier abhauen.;Et on s'est peint une immense cible sur la tronche, accessoirement. Tirons-nous d'ici.
MissionText.3_400_BombScare.GoalText_2;2;MissionText.3_400_BombScare.GoalText;;insert description;1 of 5 defused;1 von 5 entschärft.;1 sur 5 désamorcées
MissionText.3_400_BombScare.GoalText_3;3;MissionText.3_400_BombScare.GoalText;;insert description;2 of 5 defused;2 von 5 entschärft.;2 sur 5 désamorcées
MissionText.3_400_BombScare.GoalText_4;4;MissionText.3_400_BombScare.GoalText;;insert description;3 of 5 defused;3 von 5 entschärft.;3 sur 5 désamorcées
MissionText.3_400_BombScare.GoalText_5;5;MissionText.3_400_BombScare.GoalText;;insert description;4 of 5 defused;4 von 5 entschärft.;4 sur 5 désamorcées
MissionText.3_400_BombScare.GoalText_6;6;MissionText.3_400_BombScare.GoalText;;insert description;5 of 5 defused;5 von 5 entschärft.;5 sur 5 désamorcées
MissionText.3_380_TheBridge.DialogFromTheOff.Victory_1;1;MissionText.3_380_TheBridge.DialogFromTheOff.Victory;Jane;insert description;There is an access point to their data core right ahead of us.;Da vor uns ist ein Zugangspunkt zu ihrem Datenkern.;Il y a un point d'accès à leur base de données centrale juste devant nous.
MissionText.3_380_TheBridge.DialogFromTheOff.Victory_3;3;MissionText.3_380_TheBridge.DialogFromTheOff.Victory;Player;insert description;Good, not sure we should be staying here much longer. They are bound to send the heavy hitters soon.;Gut. Ich bin nicht sicher, ob wir hier länger bleiben sollten. Sie werden bestimmt bald die schweren Einheiten schicken.;Bien, mais je pense qu'on devrait pas trop traîner dans le coin. Ils vont sûrement pas tarder à envoyer leurs troupes d'assaut.
MissionText.3_380_TheBridge.StoryRewardDialog_1;1;MissionText.3_380_TheBridge.StoryRewardDialog;Player;insert description;We have come too far to be stopped. I doubt this is a trap...someone inside must be helping us.;Wir sind zu weit gekommen, um uns aufhalten zu lassen. Ich bezweifle, dass das eine Falle ist ... irgendjemand da drin hilft uns.;On n'a pas fait tout ce chemin pour renoncer maintenant. Je doute que ce soit un piège... Quelqu'un à l'intérieur doit vouloir nous aider.
MissionText.3_390_HeartSoul.DialogFromTheOff.Victory_1;1;MissionText.3_390_HeartSoul.DialogFromTheOff.Victory;Jane;insert description;I have it! I have it all! Get me off this thing and let's scram.;Ich hab es. Ich hab alles! Macht mich von diesem Ding los und dann nichts wie weg.;Je les ai ! Je les ai toutes ! Déconnecte-moi de ce truc et fichons le camp !
MissionText.3_390_HeartSoul.DialogFromTheOff.Victory_3;3;MissionText.3_390_HeartSoul.DialogFromTheOff.Victory;Player;insert description;Are you frosty? You had us spooked there for a second.;Alles klar mit dir? Du hast uns echt erschreckt für eine Sekunde.;Tout va bien ? Tu nous as fait peur, pendant un moment.
MissionText.3_390_HeartSoul.DialogFromTheOff.Victory_5;5;MissionText.3_390_HeartSoul.DialogFromTheOff.Victory;Jane;insert description;Just a little glitch, just a little glitch...;Nur eine kleine Störung, nur eine kleine Störung ...;Juste une petite absence, juste une petite absence...
MissionText.Gen_076_GetDown.MissionIntro_0;0;MissionText.Gen_076_GetDown.MissionIntro;TheCollector;insert description;I need an object retrieved. Can you take the job?;Ich muss ein Objekt bergen. Könntest du das übernehmen?;J'ai besoin de récupérer un objet. Vous êtes disponible pour ce travail ?
MissionText.Gen_076_GetDown.MissionIntro_1;1;MissionText.Gen_076_GetDown.MissionIntro;Player;insert description;Sure, what do you need?;Klar, was brauchst du?;Bien sûr. Qu'est-ce qu'il vous faut ?
MissionText.Gen_076_GetDown.MissionIntro_2;2;MissionText.Gen_076_GetDown.MissionIntro;TheCollector;insert description;Headcases have ransacked one of my warehouses and have absconded with a number of valuable artefacts.;Headcases haben mein Lagerhaus geplündert und ein paar wertvolle Artefakte mitgehen lassen.;Les cinglés ont dévasté un de mes entrepôts et ont disparu en emportant un certain nombre d'artefacts précieux.
MissionText.Gen_076_GetDown.MissionIntro_3;3;MissionText.Gen_076_GetDown.MissionIntro;Player;insert description;Why would they be interested in magical artefacts?;Was für ein Interesse haben sie an magischen Artefakten?;Pourquoi est-ce qu'ils s'intéresseraient à des artefacts magiques ?
MissionText.Gen_076_GetDown.MissionIntro_4;4;MissionText.Gen_076_GetDown.MissionIntro;TheCollector;insert description;I don't know, but some of the items that were stolen are quite powerful...;Keine Ahnung, aber einige der gestohlenen Gegenstände sind ziemlich mächtig ...;Je n'en sais rien, mais certains des objets qu'ils ont volés sont assez puissants...
